DSP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,DIN,PO4-P,Soca,month,lipophylic_toxins
30.0,20.0,10.0,0.0,0.0,0.0,100.89999999999998,8.085714285714284,3.8000000000000007,9.6,0.54,37.68,15.6,6.0,2.490000009536747,0.0399999991059303,1467.3310000000001,11,neg
20.0,0.0,20.0,0.0,0.0,0.0,66.9,7.890476190476188,3.7571428571428576,13.7,?,37.7,14.4,6.0,?,?,1846.52,11,?
50.0,40.0,10.0,0.0,0.0,0.0,66.9,7.890476190476188,3.7571428571428576,13.7,0.54,37.68,15.6,6.0,2.490000009536747,0.0399999991059303,1846.52,11,neg
0.0,0.0,0.0,0.0,0.0,0.0,66.9,7.890476190476188,3.7571428571428576,13.7,0.68,24.27,14.73,6.0,2.2499999403953552,0.0399999991059303,1846.52,11,?
80.0,0.0,60.0,20.0,0.0,0.0,29.6,7.4142857142857155,2.0952380952380953,45.2,?,38.0093994140625,?,?,1.2300000190734859,0.0199999995529652,3630.076,1,neg
70.0,30.0,30.0,10.0,0.0,0.0,29.6,7.4142857142857155,2.0952380952380953,45.2,?,?,?,?,?,?,3630.076,1,?
20.0,0.0,20.0,0.0,0.0,0.0,29.6,7.4142857142857155,2.0952380952380953,45.2,?,?,?,?,?,?,3630.076,1,?
0.0,0.0,0.0,0.0,0.0,0.0,112.40000000000002,6.185714285714285,3.0619047619047617,30.799999999999997,0.63,26.69,12.79,?,28.359999895095868,0.150000005960464,4272.956999999999,2,?
0.0,0.0,0.0,0.0,0.0,0.0,112.40000000000002,6.185714285714285,3.0619047619047617,30.799999999999997,0.96,34.67,11.05,8.0,8.090000092983242,0.0599999986588955,4272.956999999999,2,?
10.0,0.0,0.0,0.0,0.0,0.0,112.40000000000002,6.185714285714285,3.0619047619047617,30.799999999999997,?,30.6,12.47,8.0,?,?,4272.956999999999,2,?
10.0,0.0,0.0,0.0,0.0,0.0,47.3,7.8619047619047615,3.3238095238095235,15.3,0.46,38.11,9.06,9.0,1.109999984502792,0.00999999977648258,1562.788,3,?
0.0,0.0,0.0,0.0,0.0,0.0,47.3,7.8619047619047615,3.3238095238095235,15.3,?,24.13,10.42,7.0,?,?,1562.788,3,?
20.0,0.0,0.0,0.0,0.0,0.0,47.3,7.8619047619047615,3.3238095238095235,15.3,0.28,38.04,8.61,?,1.7800000309944148,0.0599999986588955,1562.788,3,?
0.0,0.0,0.0,0.0,0.0,0.0,121.7,12.966666666666667,3.038095238095238,79.9,?,36.42,12.74,8.0,?,?,6058.785999999999,4,neg
0.0,0.0,0.0,0.0,0.0,0.0,121.7,12.966666666666667,3.038095238095238,79.9,?,37.2456016540527,?,?,2.51000006496906,0.0500000007450581,6058.785999999999,4,?
0.0,0.0,0.0,0.0,0.0,0.0,121.7,12.966666666666667,3.038095238095238,79.9,0.64,29.01,14.81,4.0,11.459999978542331,0.119999997317791,6058.785999999999,4,?
10.0,0.0,0.0,0.0,10.0,0.0,181.3,16.48095238095238,3.1380952380952376,27.0,?,?,?,?,?,?,4911.629999999999,5,?
60.0,0.0,0.0,0.0,10.0,0.0,181.3,16.48095238095238,3.1380952380952376,27.0,?,36.6605987548828,?,?,4.260000109672548,0.100000001490116,4911.629999999999,5,?
10.0,0.0,0.0,10.0,0.0,0.0,172.20000000000002,16.81904761904762,2.8999999999999995,51.4,?,?,?,?,?,?,5076.584,5,poz
10.0,0.0,0.0,0.0,10.0,0.0,151.89999999999998,20.366666666666667,2.3142857142857145,45.2,0.75,36.87,18.48,?,1.6999999731779099,0.0299999993294477,4694.375000000001,6,poz
10.0,0.0,0.0,10.0,0.0,0.0,151.89999999999998,20.366666666666667,2.3142857142857145,45.2,?,36.47,19.08,?,?,?,4694.375000000001,6,poz
80.0,0.0,0.0,40.0,40.0,0.0,151.89999999999998,20.366666666666667,2.3142857142857145,45.2,0.62,35.94,18.35,?,3.9400000944733566,0.0399999991059303,4694.375000000001,6,poz
30.0,10.0,0.0,0.0,20.0,0.0,155.20000000000002,20.39047619047619,2.480952380952381,118.40000000000002,?,36.68,21.46,?,?,?,4058.928000000001,6,neg
30.0,0.0,0.0,0.0,30.0,0.0,155.20000000000002,20.39047619047619,2.480952380952381,118.40000000000002,?,37.27,20.88,10.0,?,?,4058.928000000001,6,neg
70.0,0.0,0.0,20.0,50.0,0.0,155.20000000000002,20.39047619047619,2.480952380952381,118.40000000000002,0.45,36.41,21.55,?,0.9999999776482582,0.100000001490116,4058.928000000001,6,neg
50.0,30.0,0.0,0.0,20.0,0.0,242.7,24.633333333333336,2.5047619047619043,19.5,0.45,36.41,21.55,?,0.9999999776482582,0.100000001490116,3047.347,7,poz
30.0,10.0,0.0,0.0,20.0,0.0,242.7,24.633333333333336,2.5047619047619043,19.5,?,37.27,20.88,10.0,?,?,3047.347,7,poz
70.0,30.0,0.0,0.0,40.0,0.0,242.7,24.633333333333336,2.5047619047619043,19.5,?,36.68,21.46,?,?,?,3047.347,7,poz
130.0,20.0,0.0,0.0,110.0,0.0,231.30000000000004,24.347619047619048,2.7476190476190476,28.9,?,?,?,?,?,?,3093.6309999999994,7,neg
50.0,20.0,0.0,0.0,30.0,0.0,231.30000000000004,24.347619047619048,2.7476190476190476,28.9,?,36.3676986694336,?,?,4.149999953806396,0.100000001490116,3093.6309999999994,7,neg
90.0,10.0,0.0,0.0,80.0,0.0,231.30000000000004,24.347619047619048,2.7476190476190476,28.9,?,?,?,?,?,?,3093.6309999999994,7,neg
70.0,40.0,0.0,10.0,20.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,1.07,34.07,26.36,?,0.8699999824166293,0.0599999986588955,3279.4489999999996,7,neg
140.0,80.0,0.0,10.0,50.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,?,34.5009994506836,?,?,1.4399999752640733,0.0500000007450581,3279.4489999999996,7,neg
40.0,0.0,0.0,0.0,40.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,?,33.56,25.5,6.0,?,?,3279.4489999999996,7,neg
0.0,0.0,0.0,0.0,0.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,1.07,34.07,26.36,?,0.8699999824166293,0.0599999986588955,2764.4980000000014,8,neg
20.0,10.0,0.0,0.0,10.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,0.92,33.61,26.01,9.0,0.889999974519014,0.0299999993294477,2764.4980000000014,8,neg
10.0,0.0,0.0,0.0,10.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,?,33.56,25.5,6.0,?,?,2764.4980000000014,8,neg
50.0,10.0,20.0,20.0,0.0,0.0,227.19999999999996,22.333333333333332,3.2952380952380955,103.39999999999999,?,37.11,25.61,9.5,?,?,1652.6119999999996,8,neg
10.0,0.0,10.0,0.0,0.0,0.0,227.19999999999996,22.333333333333332,3.2952380952380955,103.39999999999999,?,999.0,?,?,0.8399999700486654,0.0799999982118607,1652.6119999999996,8,neg
130.0,0.0,110.0,20.0,0.0,0.0,227.19999999999996,22.333333333333332,3.2952380952380955,103.39999999999999,0.14,36.74,25.76,?,1.1199999544769526,0.0799999982118607,1652.6119999999996,8,neg
20.0,10.0,0.0,0.0,10.0,0.0,206.69999999999996,21.74761904761905,3.014285714285714,78.3,?,37.11,25.61,9.5,?,?,1549.7139999999997,9,neg
50.0,0.0,40.0,0.0,10.0,0.0,206.69999999999996,21.74761904761905,3.014285714285714,78.3,0.14,36.74,25.76,?,1.1199999544769526,0.0799999982118607,1549.7139999999997,9,?
30.0,10.0,20.0,0.0,0.0,0.0,206.69999999999996,21.74761904761905,3.014285714285714,78.3,?,36.65,?,?,2.239999998360869,0.0399999991059303,1549.7139999999997,9,neg
20.0,10.0,0.0,10.0,0.0,0.0,211.90000000000003,22.385714285714286,3.0476190476190474,22.5,?,37.11,25.61,9.5,?,?,1705.3039999999996,9,neg
20.0,0.0,10.0,10.0,0.0,0.0,211.90000000000003,22.385714285714286,3.0476190476190474,22.5,0.14,36.74,25.76,?,1.1199999544769526,0.0799999982118607,1705.3039999999996,9,neg
0.0,0.0,0.0,0.0,0.0,0.0,211.90000000000003,22.385714285714286,3.0476190476190474,22.5,?,36.65,?,?,2.239999998360869,0.0399999991059303,1705.3039999999996,9,neg
10.0,10.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,?,37.25,25.28,?,?,?,1496.1220000000003,9,neg
10.0,10.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,0.29,37.4,25.27,?,0.6899999957531686,0.0199999995529652,1496.1220000000003,9,neg
30.0,20.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,?,37.3829002380371,?,?,1.320000000298023,0.0599999986588955,1496.1220000000003,9,neg
20.0,0.0,20.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,0.33,37.26,25.46,?,1.0100000090897083,0.00999999977648258,1303.5460000000003,9,neg
0.0,0.0,0.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,?,37.25,25.28,?,?,?,1303.5460000000003,9,neg
20.0,0.0,20.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,0.29,37.4,25.27,?,0.6899999957531686,0.0199999995529652,1303.5460000000003,9,neg
50.0,10.0,0.0,30.0,10.0,0.0,100.3,14.176190476190476,3.223809523809524,7.699999999999999,0.29,37.4,25.27,?,0.6899999957531686,0.0199999995529652,1276.356,10,neg
80.0,0.0,0.0,50.0,10.0,0.0,100.3,14.176190476190476,3.223809523809524,7.699999999999999,0.33,37.26,25.46,?,1.0100000090897083,0.00999999977648258,1276.356,10,neg
40.0,0.0,0.0,30.0,10.0,0.0,100.3,14.176190476190476,3.223809523809524,7.699999999999999,?,37.25,25.28,?,?,?,1276.356,10,neg
50.0,0.0,10.0,40.0,0.0,0.0,126.00000000000001,14.728571428571426,3.357142857142857,6.8,?,?,?,?,?,?,1058.7210000000002,10,neg
20.0,0.0,0.0,10.0,0.0,0.0,126.00000000000001,14.728571428571426,3.357142857142857,6.8,?,37.86,?,?,0.8800000213086605,0.0599999986588955,1058.7210000000002,10,neg
10.0,0.0,10.0,0.0,0.0,0.0,126.00000000000001,14.728571428571426,3.357142857142857,6.8,?,?,?,?,?,?,1058.7210000000002,10,neg
20.0,0.0,0.0,20.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,?,37.86,?,?,0.8800000213086605,0.0599999986588955,1006.9830000000002,10,neg
60.0,0.0,0.0,50.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,0.31,37.49,18.99,?,2.5499999895691903,0.0199999995529652,1006.9830000000002,10,neg
20.0,0.0,0.0,20.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,?,37.51,19.0,?,?,?,1006.9830000000002,10,neg
70.0,0.0,30.0,30.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,?,37.51,19.0,?,?,?,3709.8850000000007,11,neg
90.0,0.0,40.0,30.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,?,37.4721984863281,?,?,0.1700000017881394,0.0399999991059303,3709.8850000000007,11,neg
50.0,10.0,30.0,10.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,0.31,37.49,18.99,?,2.5499999895691903,0.0199999995529652,3709.8850000000007,11,neg
0.0,0.0,0.0,0.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,?,?,?,?,?,?,5937.310000000002,11,neg
30.0,0.0,10.0,10.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,?,?,?,?,?,?,5937.310000000002,11,neg
20.0,0.0,0.0,10.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,?,37.24,?,?,0.1599999982863669,0.0500000007450581,5937.310000000002,11,neg
0.0,0.0,0.0,0.0,0.0,0.0,72.90000000000002,7.419047619047619,3.1809523809523808,79.2,1.62,36.8,14.8,4.0,4.180000126361849,0.109999999403954,4760.911999999999,12,neg
0.0,0.0,0.0,0.0,0.0,0.0,72.90000000000002,7.419047619047619,3.1809523809523808,79.2,0.89,36.97,15.62,?,3.6800000667571986,0.119999997317791,4760.911999999999,12,neg
0.0,0.0,0.0,0.0,0.0,0.0,72.90000000000002,7.419047619047619,3.1809523809523808,79.2,?,35.2346000671387,?,?,9.759999603033062,0.239999994635582,4760.911999999999,12,neg
0.0,0.0,0.0,0.0,0.0,0.0,41.00000000000001,7.819047619047619,2.9857142857142853,158.20000000000002,1.62,36.8,14.8,4.0,4.180000126361849,0.109999999403954,7944.482000000001,12,?
0.0,0.0,0.0,0.0,0.0,0.0,32.7,8.19047619047619,3.0666666666666664,170.00000000000003,0.89,36.97,15.62,?,3.6800000667571986,0.119999997317791,8345.716,12,?
10.0,0.0,0.0,10.0,0.0,0.0,32.7,8.147619047619047,3.0428571428571423,171.40000000000003,0.59,37.29,16.25,6.0,2.8899999558925638,0.0199999995529652,8581.148,12,?
0.0,0.0,0.0,0.0,0.0,0.0,116.69999999999999,2.2761904761904765,3.1095238095238096,28.000000000000004,?,36.93,13.15,1.0,?,?,3841.62,1,?
10.0,0.0,0.0,0.0,0.0,0.0,116.69999999999999,2.2761904761904765,3.1095238095238096,28.000000000000004,0.42,36.96,12.63,4.0,4.909999936819079,0.200000002980232,3841.62,1,?
30.0,0.0,0.0,20.0,0.0,0.0,116.69999999999999,2.2761904761904765,3.1095238095238096,28.000000000000004,0.63,32.04,11.93,4.0,7.859999865293507,0.159999996423721,3841.62,1,?
0.0,0.0,0.0,0.0,0.0,0.0,56.29999999999999,7.309523809523811,3.1761904761904765,85.2,0.81,37.58,10.55,7.0,3.329999983310704,0.0700000002980232,7041.49,2,?
10.0,0.0,0.0,10.0,0.0,0.0,56.29999999999999,7.309523809523811,3.1761904761904765,85.2,?,37.32,9.9,7.0,?,?,7041.49,2,?
0.0,0.0,0.0,0.0,0.0,0.0,56.29999999999999,7.309523809523811,3.1761904761904765,85.2,0.87,37.7,10.59,?,2.490000009536745,0.0500000007450581,7041.49,2,?
20.0,0.0,0.0,20.0,0.0,0.0,125.20000000000002,7.461904761904761,3.0952380952380953,37.4,?,?,?,?,?,?,3340.326,3,?
0.0,0.0,0.0,0.0,0.0,0.0,125.20000000000002,7.461904761904761,3.0952380952380953,37.4,?,?,?,?,?,?,3340.326,3,?
0.0,0.0,0.0,0.0,0.0,0.0,125.20000000000002,7.461904761904761,3.0952380952380953,37.4,?,?,?,?,?,?,3340.326,3,?
0.0,0.0,0.0,0.0,0.0,0.0,154.59999999999997,13.304761904761904,3.3285714285714287,92.29999999999998,0.38,37.03,10.33,?,2.490000054240229,0.0900000035762787,8335.838999999998,4,neg
0.0,0.0,0.0,0.0,0.0,0.0,154.59999999999997,13.304761904761904,3.3285714285714287,92.29999999999998,0.71,37.05,10.91,?,2.439999967813489,0.0900000035762787,8335.838999999998,4,neg
0.0,0.0,0.0,0.0,0.0,0.0,154.59999999999997,13.304761904761904,3.3285714285714287,92.29999999999998,?,37.21,10.29,13.0,?,?,8335.838999999998,4,neg
90.0,0.0,0.0,10.0,80.0,0.0,139.29999999999998,15.314285714285715,2.966666666666667,29.699999999999996,1.88,36.79,13.87,?,0.609999991953373,0.0799999982118607,4006.390999999999,5,poz
190.0,10.0,0.0,10.0,0.0,0.0,139.29999999999998,15.314285714285715,2.966666666666667,29.699999999999996,?,36.85,14.12,8.0,?,?,4006.390999999999,5,neg
70.0,0.0,0.0,0.0,60.0,0.0,139.29999999999998,15.314285714285715,2.966666666666667,29.699999999999996,0.47,37.23,14.25,10.0,1.3499999791383737,0.0399999991059303,4006.390999999999,5,neg
150.0,0.0,0.0,0.0,120.0,0.0,213.6,20.352380952380955,3.1999999999999993,18.5,2.57,33.83,19.2,4.0,17.719999909400986,0.119999997317791,3789.158,5,poz
50.0,0.0,0.0,0.0,40.0,0.0,213.6,20.352380952380955,3.1999999999999993,18.5,?,35.19,18.83,5.0,?,?,3789.158,5,poz
210.0,20.0,0.0,30.0,150.0,0.0,208.2,20.20476190476191,3.1285714285714286,21.9,1.32,33.47,19.78,?,9.720000147819519,0.0900000035762787,3060.9489999999996,6,neg
150.0,70.0,0.0,0.0,80.0,0.0,197.39999999999998,20.595238095238095,3.5523809523809526,22.900000000000002,?,35.19,18.83,5.0,?,?,3706.6560000000004,6,poz
210.0,10.0,0.0,0.0,200.0,0.0,197.39999999999998,20.595238095238095,3.5523809523809526,22.900000000000002,1.32,33.47,19.78,?,9.720000147819519,0.0900000035762787,3706.6560000000004,6,neg
240.0,0.0,0.0,0.0,230.0,0.0,197.39999999999998,20.595238095238095,3.5523809523809526,22.900000000000002,2.57,33.83,19.2,4.0,17.719999909400986,0.119999997317791,3706.6560000000004,6,poz
410.0,10.0,0.0,50.0,350.0,0.0,194.69999999999996,20.552380952380954,3.276190476190476,7.0,?,?,?,?,?,?,3707.952000000001,6,poz
530.0,50.0,0.0,0.0,480.0,0.0,194.69999999999996,20.552380952380954,3.276190476190476,7.0,?,?,?,?,?,?,3707.952000000001,6,poz
350.0,70.0,0.0,20.0,260.0,0.0,194.69999999999996,20.552380952380954,3.276190476190476,7.0,?,?,?,?,?,?,3707.952000000001,6,neg
30.0,0.0,0.0,10.0,10.0,0.0,172.49999999999997,21.500000000000004,2.804761904761905,87.1,0.16,34.44,22.53,?,13.480000168085107,0.0199999995529652,3840.2160000000003,7,neg
110.0,110.0,0.0,0.0,0.0,0.0,172.49999999999997,21.500000000000004,2.804761904761905,87.1,0.28,34.3,22.31,?,9.530000433325768,0.0299999993294477,3840.2160000000003,7,?
80.0,0.0,0.0,40.0,20.0,0.0,172.49999999999997,21.500000000000004,2.804761904761905,87.1,?,34.64,23.06,9.0,?,?,3840.2160000000003,7,poz
120.0,90.0,0.0,30.0,0.0,0.0,188.29999999999998,22.495238095238097,2.5047619047619043,7.300000000000001,0.28,34.3,22.31,?,9.530000433325768,0.0299999993294477,4252.4220000000005,7,neg
40.0,0.0,0.0,0.0,40.0,0.0,188.29999999999998,22.495238095238097,2.5047619047619043,7.300000000000001,?,34.64,23.06,9.0,?,?,4252.4220000000005,7,neg
170.0,120.0,10.0,30.0,10.0,0.0,188.29999999999998,22.495238095238097,2.5047619047619043,7.300000000000001,0.16,34.44,22.53,?,13.480000168085107,0.0199999995529652,4252.4220000000005,7,neg
190.0,130.0,20.0,10.0,30.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,0.55,35.26,21.52,?,0.6099999994039536,0.0900000035762787,3779.8910000000005,7,neg
270.0,90.0,10.0,50.0,120.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,0.49,34.89,24.46,7.0,0.7300000078976161,0.0500000007450581,3779.8910000000005,7,poz
160.0,40.0,0.0,0.0,120.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,?,35.61,24.86,8.0,?,?,3779.8910000000005,7,poz
210.0,120.0,10.0,10.0,70.0,0.0,239.2,24.29523809523809,3.3285714285714287,18.3,?,35.61,24.86,8.0,?,?,2092.142,8,neg
160.0,100.0,0.0,20.0,40.0,0.0,239.2,24.29523809523809,3.3285714285714287,18.3,0.49,34.89,24.46,7.0,0.7300000078976161,0.0500000007450581,2092.142,8,?
200.0,110.0,10.0,40.0,30.0,0.0,239.2,24.29523809523809,3.3285714285714287,18.3,0.55,35.26,21.52,?,0.6099999994039536,0.0900000035762787,2092.142,8,neg
50.0,30.0,0.0,10.0,10.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,?,35.74,25.51,7.0,?,?,1394.6009999999999,8,neg
40.0,40.0,0.0,0.0,0.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,0.37,35.38,25.92,11.0,2.5000000372529003,0.0299999993294477,1394.6009999999999,8,neg
180.0,150.0,0.0,10.0,20.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,0.42,35.34,26.27,?,2.6800000034272653,0.0399999991059303,1394.6009999999999,8,neg
40.0,40.0,0.0,0.0,0.0,0.0,243.4,23.652380952380952,3.0190476190476185,24.3,0.42,35.34,26.27,?,2.6800000034272653,0.0399999991059303,1231.105,9,neg
190.0,190.0,0.0,0.0,0.0,0.0,243.4,23.652380952380952,3.0190476190476185,24.3,0.37,35.38,25.92,11.0,2.5000000372529003,0.0299999993294477,1231.105,9,neg
130.0,130.0,0.0,0.0,0.0,0.0,243.4,23.652380952380952,3.0190476190476185,24.3,?,35.74,25.51,7.0,?,?,1231.105,9,neg
60.0,40.0,0.0,20.0,0.0,0.0,226.1,22.65238095238095,3.347619047619048,23.5,0.37,35.38,25.92,11.0,2.5000000372529003,0.0299999993294477,1590.533,9,neg
140.0,120.0,0.0,0.0,20.0,0.0,226.1,22.65238095238095,3.347619047619048,23.5,?,35.74,25.51,7.0,?,?,1590.533,9,neg
60.0,40.0,10.0,10.0,0.0,0.0,226.1,22.65238095238095,3.347619047619048,23.5,0.42,35.34,26.27,?,2.6800000034272653,0.0399999991059303,1590.533,9,neg
10.0,0.0,0.0,10.0,0.0,0.0,169.9,21.276190476190475,3.2428571428571424,43.9,?,?,?,?,?,?,1806.7720000000002,9,neg
40.0,10.0,10.0,10.0,0.0,0.0,169.9,21.276190476190475,3.2428571428571424,43.9,?,?,?,?,?,?,1806.7720000000002,9,neg
10.0,10.0,0.0,0.0,0.0,0.0,169.9,21.276190476190475,3.2428571428571424,43.9,?,?,?,?,?,?,1806.7720000000002,9,neg
10.0,10.0,0.0,0.0,0.0,0.0,152.99999999999997,20.295238095238094,3.066666666666667,54.699999999999996,0.38,36.67,23.04,12.0,1.0399999897927048,0.0399999991059303,2223.05,9,neg
10.0,0.0,0.0,10.0,0.0,0.0,152.99999999999997,20.295238095238094,3.066666666666667,54.699999999999996,1.09,36.06,22.3,?,0.3599999975413084,0.0599999986588955,2223.05,9,neg
40.0,40.0,0.0,0.0,0.0,0.0,152.99999999999997,20.295238095238094,3.066666666666667,54.699999999999996,1.11,36.47,22.52,?,0.3499999940395356,0.0599999986588955,2223.05,9,neg
40.0,40.0,0.0,0.0,0.0,0.0,155.40000000000003,19.44761904761905,2.6523809523809527,54.699999999999996,0.38,36.67,23.04,12.0,1.0399999897927048,0.0399999991059303,2303.7870000000003,9,neg
70.0,50.0,0.0,10.0,10.0,0.0,155.40000000000003,19.44761904761905,2.6523809523809527,54.699999999999996,1.11,36.47,22.52,?,0.3499999940395356,0.0599999986588955,2303.7870000000003,9,neg
30.0,30.0,0.0,0.0,0.0,0.0,155.40000000000003,19.44761904761905,2.6523809523809527,54.699999999999996,1.09,36.06,22.3,?,0.3599999975413084,0.0599999986588955,2303.7870000000003,9,neg
160.0,130.0,10.0,20.0,0.0,0.0,169.50000000000003,18.59523809523809,2.9000000000000004,49.599999999999994,1.11,36.47,22.52,?,0.3499999940395356,0.0599999986588955,1769.9410000000003,10,neg
40.0,40.0,0.0,0.0,0.0,0.0,169.50000000000003,18.59523809523809,2.9000000000000004,49.599999999999994,0.38,36.67,23.04,12.0,1.0399999897927048,0.0399999991059303,1769.9410000000003,10,neg
20.0,10.0,0.0,10.0,0.0,0.0,169.50000000000003,18.59523809523809,2.9000000000000004,49.599999999999994,1.09,36.06,22.3,?,0.3599999975413084,0.0599999986588955,1769.9410000000003,10,neg
20.0,0.0,10.0,10.0,0.0,0.0,152.7,17.58095238095238,2.8571428571428568,42.5,1.09,36.06,22.3,?,0.3599999975413084,0.0599999986588955,1684.139,10,neg
40.0,10.0,10.0,10.0,0.0,0.0,152.7,17.58095238095238,2.8571428571428568,42.5,0.38,36.67,23.04,12.0,1.0399999897927048,0.0399999991059303,1684.139,10,neg
20.0,0.0,0.0,20.0,0.0,0.0,152.7,17.58095238095238,2.8571428571428568,42.5,1.11,36.47,22.52,?,0.3499999940395356,0.0599999986588955,1684.139,10,neg
10.0,10.0,0.0,0.0,0.0,0.0,132.4,13.957142857142859,3.2857142857142856,42.5,1.24,36.45,21.02,?,1.139999974519014,0.0799999982118607,1187.5769999999995,10,neg
0.0,0.0,0.0,0.0,0.0,0.0,132.4,13.957142857142859,3.2857142857142856,42.5,?,36.44,20.86,5.0,?,?,1187.5769999999995,10,neg
20.0,0.0,0.0,20.0,0.0,0.0,132.4,13.957142857142859,3.2857142857142856,42.5,1.6,36.45,21.03,9.0,0.7499999776482573,0.150000005960464,1187.5769999999995,10,neg
40.0,20.0,0.0,20.0,0.0,0.0,119.9,12.761904761904763,3.3190476190476192,46.900000000000006,1.24,36.45,21.02,?,1.139999974519014,0.0799999982118607,1893.7000000000003,10,neg
30.0,30.0,0.0,0.0,0.0,0.0,119.9,12.761904761904763,3.3190476190476192,46.900000000000006,?,36.44,20.86,5.0,?,?,1893.7000000000003,10,neg
0.0,0.0,0.0,0.0,0.0,0.0,119.9,12.761904761904763,3.3190476190476192,46.900000000000006,1.6,36.45,21.03,9.0,0.7499999776482573,0.150000005960464,1893.7000000000003,10,neg
10.0,10.0,0.0,0.0,0.0,0.0,87.49999999999999,10.166666666666668,2.9714285714285715,130.60000000000002,1.24,36.45,21.02,?,1.139999974519014,0.0799999982118607,2851.177,11,neg
10.0,10.0,0.0,0.0,0.0,0.0,87.49999999999999,10.166666666666668,2.9714285714285715,130.60000000000002,?,36.44,20.86,5.0,?,?,2851.177,11,neg
10.0,10.0,0.0,0.0,0.0,0.0,87.49999999999999,10.166666666666668,2.9714285714285715,130.60000000000002,1.6,36.45,21.03,9.0,0.7499999776482573,0.150000005960464,2851.177,11,neg
30.0,20.0,10.0,0.0,0.0,0.0,27.3,10.623809523809523,1.5619047619047621,65.0,0.8,36.29,15.26,?,7.040000051259999,0.100000001490116,2647.297,11,neg
50.0,30.0,0.0,10.0,0.0,0.0,27.3,10.623809523809523,1.5619047619047621,65.0,0.48,36.99,15.58,7.0,6.240000009536746,0.0700000002980232,2647.297,11,neg
20.0,20.0,0.0,0.0,0.0,0.0,27.3,10.623809523809523,1.5619047619047621,65.0,?,36.93,15.27,6.0,?,?,2647.297,11,neg
10.0,10.0,0.0,0.0,0.0,0.0,66.5,4.114285714285715,3.3476190476190473,102.89999999999999,?,?,?,?,?,?,5509.068,12,?
10.0,10.0,0.0,0.0,0.0,0.0,66.5,4.114285714285715,3.3476190476190473,102.89999999999999,?,?,?,?,?,?,5509.068,12,?
0.0,0.0,0.0,0.0,0.0,0.0,66.5,4.114285714285715,3.3476190476190473,102.89999999999999,?,?,?,?,?,?,5509.068,12,?
10.0,0.0,0.0,10.0,0.0,0.0,25.599999999999998,6.661904761904762,2.3714285714285714,125.1,2.01,37.54,12.04,5.0,6.040000021457672,0.0700000002980232,13273.822999999997,1,?
0.0,0.0,0.0,0.0,0.0,0.0,25.599999999999998,6.661904761904762,2.3714285714285714,125.1,?,37.58,10.72,6.0,?,?,13273.822999999997,1,?
