date;sampling station;sampling depth;sampling method;Alexandrium cf. minutum;Alexandrium spp.(400x);Alexandrium cf. concavum;Alexandrium cf. insuetum;Alexandrium pseudogonyaulax;Alexandrium cf. tamarense;Alexandrium spp.(200x);PSP;Dinophysis acuminata;Dinophysis acuta;Dinophysis cf. acutoides;Dinophysis caudata;Dinophysis fortii;Dinophysis hastata;Dinophysis nasuta;Dinophysis norvegica;Dinophysis ovum;Dinophysis cf. parva;Phalacroma parvulum;Dinophysis recurva/D.ovum;Phalacroma rotundatum;Dinophysis sacculus;Dinophysis similis;Dinophysis schuettii;Dinophysis spp.;Dinophysis sp. (mali);Dinophysis tripos;Phalacroma doryphorum;Phalacroma mitra;Phalacroma operculoides;Phalacroma rapa;Phalacroma sp. ;Prorocentrum lima;DSP;Lingulodinium polyedra;Protoceratium reticulatum;DSP_like;Gonyaulax fragilis;Pseudo-nitzschia cf. calliantha;Pseudo-nitzschia sp.;Pseudo-nitzschia cf. fraudulenta;Pseudo-nitzschia cf. pungens;Pseudo-nitzschia seriata gr.;Pseudo-nitzschia multistriata;Pseudo-nitzschia cf. galaxiae;Pseudo-nitzschia delicatissima gr.;ASP;Karenia papilionacea;cf. Karenia
2019-04-30;0DB2;integrated;hose sampler;60;0;0;130;0;0;0;190;0;0;0;0;10;0;0;0;0;0;0;0;0;10;0;0;0;10;0;;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;500;500;20;20
2019-05-16;0024;integrated;hose sampler;20;0;0;200;0;0;20;240;0;0;0;0;10;0;0;0;0;0;0;0;10;10;0;0;0;0;0;;0;0;0;10;0;40;0;0;0;0;0;0;0;0;0;0;0;200;200;0;10
2019-05-16;0035;integrated;hose sampler;0;0;0;300;10;0;10;320;0;0;0;0;0;10;0;0;0;0;0;0;0;40;0;0;0;0;0;;0;0;0;0;0;50;10;0;10;0;0;0;0;0;0;0;0;800;800;10;0
2019-05-16;0DB2;integrated;hose sampler;0;0;0;70;10;0;10;90;0;0;0;0;0;0;0;0;0;0;0;0;10;20;0;0;0;0;0;;0;0;0;0;0;30;30;0;30;0;0;0;0;0;0;0;0;0;0;30;0
2019-05-28;0024;integrated;hose sampler;340;0;0;120;0;0;90;550;0;0;0;0;30;0;0;0;0;0;0;0;20;50;0;0;0;0;10;;0;0;0;0;0;110;220;0;220;0;0;0;0;0;0;0;0;900;900;70;0
2019-05-28;0035;integrated;hose sampler;150;0;0;130;0;0;10;290;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;;0;0;0;0;0;40;190;0;190;0;0;0;0;0;0;0;0;2000;2000;0;0
2019-05-28;0DB2;integrated;hose sampler;110;0;0;450;0;0;30;590;0;0;0;0;10;0;0;0;0;0;0;0;10;130;0;0;0;0;0;;0;0;0;0;0;150;90;0;90;0;0;0;0;0;0;0;0;2000;2000;40;0
2019-06-19;0024;integrated;hose sampler;50;0;0;0;50;0;20;120;0;0;0;0;10;0;0;0;0;0;0;0;0;30;0;0;0;0;0;;0;0;0;0;0;40;110;0;110;0;0;0;0;0;0;0;0;1400;1400;0;0
2019-06-19;0035;integrated;hose sampler;0;0;0;20;70;0;30;120;0;0;0;0;0;0;0;0;0;0;0;0;10;40;0;0;0;0;0;;0;0;0;0;0;50;270;0;270;0;0;0;0;0;0;0;0;600;600;10;0
2019-06-19;0DB2;integrated;hose sampler;0;0;0;0;80;0;90;170;0;0;0;0;10;0;0;0;0;0;0;0;0;30;0;0;0;0;0;;0;0;0;0;0;40;120;0;120;0;0;0;0;0;0;0;0;1100;1100;10;0
2019-06-26;0024;integrated;hose sampler;0;0;0;0;40;0;70;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;20;0;20;0;0;0;0;0;0;0;0;600;600;0;0
2019-06-26;0035;integrated;hose sampler;0;0;0;0;0;0;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;;0;0;0;0;0;10;10;0;10;0;0;0;0;0;0;0;0;800;800;0;0
2019-06-26;0DB2;integrated;hose sampler;0;0;0;370;0;0;50;420;0;0;0;0;0;0;0;0;0;0;0;0;10;400;0;0;0;0;0;;0;0;0;0;0;410;110;0;110;0;0;0;0;0;0;0;0;500;500;0;0
2019-07-05;0024;integrated;hose sampler;30;0;0;0;10;0;10;50;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;10;40;10;50;0;0;0;0;0;0;0;0;4400;4400;0;0
2019-07-05;0035;integrated;hose sampler;40;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;;0;0;0;0;0;10;10;0;10;0;0;0;0;0;0;0;0;3900;3900;0;0
2019-07-05;0DB2;integrated;hose sampler;10;0;0;0;50;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0;0;0;0;0;;0;0;0;0;0;30;0;10;10;0;0;0;0;0;0;0;0;2500;2500;10;0
2019-07-17;0024;integrated;hose sampler;20;0;0;10;10;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;10;10;20;0;0;0;0;0;0;0;0;3000;3000;0;0
2019-07-17;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;10;0;10;50;0;50;0;0;0;0;0;0;0;0;11900;11900;0;0
2019-07-17;0DB2;integrated;hose sampler;0;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2700;2700;0;0
2019-08-01;0024;integrated;hose sampler;0;0;0;0;10;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;1400;200;1600;0;0
2019-08-01;0035;integrated;hose sampler;10;0;0;0;0;0;10;20;0;0;0;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;1700;700;2400;0;0
2019-08-01;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;;0;0;0;0;0;40;10;0;10;0;0;0;0;0;0;0;1700;2500;4200;0;0
2019-08-20;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;1875;1875;0;0
2019-08-20;0035;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;1300;1300;0;0
2019-08-20;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;4125;4125;0;0
2019-09-02;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;5100;5100;0;0
2019-09-02;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0;;0;0;0;0;0;30;10;0;10;0;0;0;0;0;0;0;300;5800;6100;0;0
2019-09-02;0DB2;integrated;hose sampler;10;0;0;0;0;0;10;20;0;0;0;20;260;0;0;0;0;0;0;0;20;0;0;0;0;0;20;;0;0;0;0;0;320;30;0;30;0;0;0;0;0;0;0;0;15400;15400;0;0
2019-09-17;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;30;0;0;0;0;0;20;;0;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;2600;700;3300;0;0
2019-09-17;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;20;20;0;0;0;0;0;;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;3200;500;3700;0;0
2019-09-17;0DB2;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;20;330;0;0;0;0;0;0;0;0;0;0;0;0;0;110;;0;0;0;0;0;460;0;10;10;0;0;0;0;0;0;0;4400;300;4700;0;0
2019-09-26;0024;integrated;hose sampler;0;0;0;10;0;0;10;20;0;0;0;10;70;0;0;0;0;0;0;0;10;10;30;0;0;0;10;;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;7300;4900;12200;0;0
2019-09-26;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;10;0;0;0;0;0;40;;0;0;0;0;0;210;10;10;20;0;0;0;0;0;0;0;5500;5700;11200;0;0
2019-09-26;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10;0;0;0;0;0;0;;0;0;0;0;0;20;10;0;10;0;0;0;0;0;0;0;2900;2300;5200;0;0
2019-10-09;0024;integrated;hose sampler;0;0;0;0;10;0;0;10;0;0;0;0;0;0;10;0;0;0;0;0;40;10;0;0;10;0;0;;0;0;0;0;0;70;0;0;0;0;0;0;0;0;200;0;500;61400;62100;0;0
2019-10-09;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;60;0;20;0;0;0;0;;0;0;0;20;0;130;0;0;0;0;0;0;0;0;900;0;1600;58400;60900;0;0
2019-10-09;0DB2;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;0;10;0;20;0;0;0;0;0;0;0;0;0;0;0;0;;10;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;1500;29100;30600;0;0
2019-10-16;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;30;0;10;0;0;20;0;0;0;0;0;10;0;90;0;0;0;0;0;0;0;0;0;0;400;127200;127600;0;0
2019-10-16;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;30;0;0;0;0;0;0;0;0;1400;0;2000;111800;115200;0;0
2019-10-16;0DB2;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;10;0;0;0;0;0;0;0;10;0;0;0;0;0;0;10;10;0;0;20;0;60;0;0;0;0;0;0;0;0;400;0;1000;190000;191400;0;0
2019-10-28;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;160;0;10;0;0;10;0;0;30;0;10;0;0;0;0;0;0;0;0;20;0;240;10;0;10;0;0;0;0;0;2400;0;1000;70200;73600;10;0
2019-10-28;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;1000;0;2000;198000;201000;0;0
2019-10-28;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10;0;0;10;0;110;0;0;0;0;0;0;0;0;1000;0;400;19600;21000;0;0
2019-11-21;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;500;0;1400;2700;4600;0;0
2019-11-21;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;2400;3400;0;0
2019-11-21;0DB2;integrated;hose sampler;0;0;0;0;10;0;20;30;0;0;0;0;30;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;400;0;1200;2700;4300;0;0
2019-12-05;0024;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;20;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;500;0;0;1100;1600;0;0
2019-12-05;0035;integrated;hose sampler;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;1500;0;200;800;2500;0;0
2019-12-05;0DB2;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;400;0;700;0;1100;0;0
2019-12-16;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;0;300;200;2100;0;0
2019-12-16;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;300;0;0
2019-12-16;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;2200;0;0;300;2500;10;0
2020-01-15;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;900;100;1000;0;0
2020-01-15;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1800;300;2100;0;0
2020-01-15;0DB2;integrated;hose sampler;0;0;0;0;0;0;20;20;0;0;0;10;20;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;200;0;200;0;0
2020-02-12;0024;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;0;1600;10;0
2020-02-12;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2100;0;2100;0;0
2020-02-12;0DB2;integrated;hose sampler;10;0;0;0;0;0;10;20;0;0;0;0;30;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;2000;400;0;1400;200;4000;20;0
2020-04-16;0024;integrated;hose sampler;80;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13500;0;13500;20;50
2020-04-16;0035;integrated;hose sampler;70;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;10;0;0;0;0;0;0;0;17900;100;18000;0;20
2020-04-16;0DB2;integrated;hose sampler;200;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;30;0;0;0;0;0;0;0;0;0;0;15900;0;15900;30;40
2020-05-04;0024;integrated;hose sampler;160;0;0;10;10;0;70;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;0;0;0;0;0;0;0;5900;0;5900;30;120
2020-05-04;0035;integrated;hose sampler;270;0;0;0;10;0;50;330;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;20;30;0;0;0;0;0;0;0;0;0;0;1600;0;1600;0;160
2020-05-04;0DB2;integrated;hose sampler;360;0;0;0;0;0;20;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7900;0;7900;0;220
2020-05-14;0024;integrated;hose sampler;700;0;0;0;10;0;40;750;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;80;0;80;0;0;0;0;0;0;0;3500;1000;4500;10;0
2020-05-14;0035;integrated;hose sampler;740;0;0;0;0;0;50;790;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10;20;20;40;0;0;0;0;0;0;0;700;500;1200;0;0
2020-05-14;0DB2;integrated;hose sampler;1050;0;0;10;0;0;40;1100;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;50;0;50;0;0;0;0;0;0;0;4700;1100;5800;20;0
2020-06-01;0024;integrated;hose sampler;90;0;0;0;0;0;20;110;0;0;0;0;10;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;40;30;0;30;0;0;0;0;0;0;0;5300;0;5300;40;0
2020-06-01;0035;integrated;hose sampler;60;0;0;0;0;0;10;70;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;10;0;0;0;0;0;0;0;20;30;0;30;0;0;0;0;0;0;0;2700;1000;3700;30;0
2020-06-01;0DB2;integrated;hose sampler;30;0;0;0;0;0;50;80;0;0;0;0;10;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;4900;0;4900;70;0
2020-06-17;0024;integrated;hose sampler;110;0;0;0;20;0;10;140;0;0;0;10;0;0;0;0;0;0;0;0;20;30;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;2300;2300;30;0
2020-06-17;0035;integrated;hose sampler;30;0;0;0;0;0;50;80;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;10100;10100;30;0
2020-06-17;0DB2;integrated;hose sampler;90;0;0;0;30;0;10;130;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0;10;0;0;0;0;0;0;0;0;1600;1600;70;0
2020-06-30;0024;integrated;hose sampler;250;0;0;0;0;0;0;250;0;0;0;10;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;1000;1000;0;0
2020-06-30;0035;integrated;hose sampler;320;0;0;0;0;0;0;320;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;900;900;0;0
2020-06-30;0DB2;integrated;hose sampler;190;0;0;0;0;0;10;200;0;0;0;0;0;0;0;0;0;0;0;0;20;30;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1000;1000;40;0
2020-07-15;0024;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;40;420;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;470;10;0;10;0;0;0;0;0;1200;0;0;25100;26300;0;0
2020-07-15;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;40;120;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;170;0;0;0;0;0;0;0;0;2600;0;0;21000;23600;0;0
2020-07-15;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;350;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;390;0;0;0;0;0;0;0;0;800;0;0;10000;10800;0;0
2020-07-31;0024;integrated;hose sampler;10;0;0;0;0;10;0;20;0;0;0;0;90;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;100;10;0;10;0;0;0;0;0;5333,333333;0;0;23444,44444;28778;0;20
2020-07-31;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;250;0;0;0;0;0;0;0;10;20;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;3200;0;0;29066,66667;32267;0;10
2020-07-31;0DB2;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;20;60;0;0;0;0;0;0;0;20;0;0;0;10;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;7400;0;0;15200;22600;0;10
2020-08-19;0024;integrated;hose sampler;30;0;0;0;0;0;0;30;0;0;0;20;10;0;0;0;0;0;0;0;30;10;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;400;0;0;3900;4300;10;0
2020-08-19;0035;integrated;hose sampler;10;0;0;0;0;0;0;10;0;0;0;20;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;300;0;0;6000;6300;0;0
2020-08-19;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;100;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;700;0;0;2300;3000;0;0
2020-09-01;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;80;0;90;90;0;0;0;0;0;500;0;0;12900;13400;0;0
2020-09-01;0035;integrated;hose sampler;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;10;0;0;0;0;0;0;0;100;0;20;20;0;0;0;0;0;0;0;0;6800;6800;0;0
2020-09-01;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;30;0;80;80;0;0;0;0;0;16400;0;0;3900;20300;0;0
2020-09-16;0024;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;10;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;150;0;0;0;0;0;0;0;0;1000;0;0;3000;4000;0;0
2020-09-16;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;400;0;0;2900;3300;0;0
2020-09-16;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;15000;0;0;4700;19700;0;0
2020-09-29;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;20;0;10;0;0;0;0;0;10;0;0;0;0;50;10;0;10;0;0;0;0;0;7200;0;0;2200;9400;0;0
2020-09-29;0035;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;3800;0;0;6600;10400;0;0
2020-09-29;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;20;10;0;10;0;0;0;0;0;12300;0;0;5000;17300;10;0
2020-10-06;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;10;30;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10;0;0;0;0;60;30;0;30;0;0;0;0;0;2200;0;0;19400;21600;0;0
2020-10-06;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;7400;0;0;21600;29000;0;0
2020-10-06;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;10;0;80;90;0;90;0;0;0;0;0;3100;0;0;21300;24400;0;0
2020-10-13;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;30;10;0;10;0;0;0;0;0;2800;0;0;14900;17700;0;0
2020-10-13;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;10;0;0;0;0;0;2500;0;200;20500;23200;0;0
2020-10-13;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;30;0;10;0;0;0;0;0;10;0;0;0;0;70;40;0;40;0;0;0;0;0;3800;0;0;38300;42100;0;0
2020-10-28;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;8800;0;0;223200;232000;0;0
2020-10-28;0035;integrated;hose sampler;0;0;0;0;10;0;0;10;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;26000;0;0;261200;287200;0;0
2020-10-28;0DB2;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;130;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;10;0;160;0;0;0;0;0;0;0;0;12200;0;0;49200;61400;0;0
2020-11-06;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;10;0;0;0;0;0;10;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;4600;0;0;67600;72200;0;0
2020-11-06;0035;integrated;hose sampler;20;0;0;0;0;0;0;20;0;0;0;0;10;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;3100;0;0;24100;27200;0;0
2020-11-06;0DB2;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;7800;0;0;63800;71600;0;0
2020-11-18;0024;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;800;0;0;160800;161600;0;0
2020-11-18;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;4000;0;0;70600;74600;0;0
2020-11-18;0DB2;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;10;0;20;0;0;0;0;0;0;0;0;4000;0;0;101400;105400;10;0
2020-11-27;0024;integrated;hose sampler;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;13000;13000;0;0
2020-11-27;0035;integrated;hose sampler;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10800;10800;0;0
