date(ENG);sampling station;sampling depth;sampling method;Alexandrium cf. minutum;Alexandrium spp.(400x);Alexandrium cf. concavum;Alexandrium cf. insuetum;Alexandrium pseudogonyaulax;Alexandrium cf. tamarense;Alexandrium spp.(200x);PSP;Dinophysis acuminata;Dinophysis acuta;Dinophysis cf. acutoides;Dinophysis caudata;Dinophysis fortii;Dinophysis hastata;Dinophysis nasuta;Dinophysis norvegica;Dinophysis ovum;Dinophysis cf. parva;Phalacroma parvulum;Dinophysis recurva/D.ovum;Phalacroma rotundatum;Dinophysis sacculus;Dinophysis similis;Dinophysis schuettii;Dinophysis spp.;Dinophysis sp. (mali);Dinophysis tripos;Phalacroma doryphorum;Phalacroma mitra;Phalacroma operculoides;Phalacroma rapa;Phalacroma sp. ;Prorocentrum lima;DSP;Lingulodinium polyedra;Protoceratium reticulatum;DSP_like;Gonyaulax fragilis;Pseudo-nitzschia cf. calliantha;Pseudo-nitzschia sp.;Pseudo-nitzschia cf. fraudulenta;Pseudo-nitzschia cf. pungens;Pseudo-nitzschia seriata gr.;Pseudo-nitzschia multistriata;Pseudo-nitzschia cf. galaxiae;Pseudo-nitzschia delicatissima gr.;ASP;Karenia papilionacea;cf. Karenia
15/06/2005;35;integrated;Niskin;250;0;;;0;0;0;250;0;0;;0;0;0;;0;0;;;0;0;40;;;0;0;0;;0;0;;;20;60;0;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/06/2005;0DB2;integrated;Niskin;0;125;;;0;0;0;125;0;0;;20;0;0;;0;0;;;0;10;30;;;0;0;0;;0;0;;;0;60;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
27/06/2005;24;integrated;Niskin;0;250;;;0;0;0;250;0;0;;20;0;0;;0;0;;;0;0;40;;;0;0;0;;0;0;;;0;60;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
27/06/2005;35;integrated;Niskin;0;250;;;0;0;0;250;0;0;;0;0;0;;0;0;;;0;0;40;;;0;0;0;;0;0;;;0;40;20;0;20;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
27/06/2005;0DB2;integrated;Niskin;0;0;;;0;40;0;40;0;0;;0;0;0;;0;0;;;0;20;20;;;0;0;0;;0;0;;;0;40;20;0;20;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/07/2005;24;integrated;Niskin;0;125;;;10;0;10;145;0;0;;50;0;0;;0;0;;;0;60;20;;;0;0;0;;0;0;;;0;130;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/07/2005;35;integrated;Niskin;0;125;;;10;0;30;165;0;0;;10;0;0;;0;0;;;0;10;60;;;0;0;0;;0;0;;;0;80;0;30;30;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/07/2005;0DB2;integrated;Niskin;125;0;;;0;0;20;145;0;0;;0;0;0;;0;0;;;0;20;50;;;0;0;0;;0;0;;;0;70;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
05/08/2005;24;integrated;Niskin;0;0;;;0;0;10;10;0;0;;20;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;30;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
05/08/2005;35;integrated;Niskin;0;125;;;0;10;0;135;0;0;;20;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;30;0;20;20;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
05/08/2005;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;20;;;0;0;0;;0;0;;;0;30;10;0;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17/08/2005;24;integrated;Niskin;0;0;;;0;0;10;10;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17/08/2005;35;integrated;Niskin;0;0;;;0;0;40;40;0;0;;0;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;10;20;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17/08/2005;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;50;0;0;;0;0;;;0;0;20;;;0;0;0;;0;0;;;0;70;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31/08/2005;24;integrated;Niskin;0;0;;;0;10;10;20;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31/08/2005;35;integrated;Niskin;0;0;;;0;0;20;20;0;0;;10;10;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;20;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
31/08/2005;0DB2;integrated;Niskin;0;125;;;10;0;0;135;0;0;;0;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/09/2005;24;integrated;Niskin;0;0;;;0;0;30;30;0;0;;30;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;30;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/09/2005;35;integrated;Niskin;0;0;;;10;0;0;10;0;0;;0;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;10;0;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/09/2005;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;40;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;40;0;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
27/09/2005;24;integrated;Niskin;0;0;;;0;0;70;70;0;0;;10;30;0;;0;0;;;0;50;0;;;0;0;0;;0;0;;;0;90;290;0;290;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
27/09/2005;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
27/09/2005;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/10/2005;24;integrated;Niskin;0;0;;;0;0;20;20;0;0;;0;20;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;20;30;10;40;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/10/2005;35;integrated;Niskin;0;250;;;0;0;70;320;0;0;;0;20;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;30;20;0;20;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/10/2005;0DB2;integrated;Niskin;0;250;;;0;0;30;280;0;0;;0;20;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;30;60;0;60;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/10/2005;24;integrated;Niskin;0;0;;;0;0;20;20;0;0;;30;30;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;80;10;0;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/10/2005;35;integrated;Niskin;0;0;;;0;0;10;10;0;0;;10;70;0;;0;0;;;0;10;0;;;0;30;0;;0;0;;;0;120;60;0;60;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/10/2005;0DB2;integrated;Niskin;0;250;;;0;0;10;260;0;0;;50;70;0;;0;0;;;0;20;0;;;10;0;0;;0;0;;;0;150;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16/05/2006;24;integrated;Niskin;0;0;;;0;0;10;10;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;1625;0;;625;;;;;2250;NA;NA
16/05/2006;35;integrated;Niskin;125;0;;;0;0;0;125;0;0;;0;0;0;;0;0;;;0;0;130;;;0;0;0;;0;0;;;0;130;10;0;10;0;2625;0;;375;;;;;3000;NA;NA
16/05/2006;0DB2;integrated;Niskin;500;0;;;0;0;0;500;0;0;;0;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;10;20;0;20;0;17250;125;;250;;;;;17625;NA;NA
14/06/2006;24;integrated;Niskin;125;0;;;0;0;0;125;0;0;;10;0;0;;0;0;;;0;0;70;;;0;0;0;;0;0;;;0;80;0;0;0;0;70500;0;;0;;;;;70500;NA;NA
14/06/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;10;100;;;0;0;0;;0;0;;;0;120;120;0;120;0;31860;0;;0;;;;;31860;NA;NA
14/06/2006;0DB2;integrated;Niskin;875;125;;;0;0;0;1000;0;0;;0;0;0;;0;0;;;0;10;50;;;0;10;0;;0;0;;;0;70;0;0;0;0;655000;0;;0;;;;;655000;NA;NA
21/06/2006;24;integrated;Niskin;125;0;;;0;10;0;135;0;0;;10;0;0;;0;0;;;0;0;160;;;0;0;0;;0;0;;;0;170;20;0;20;0;38125;0;;0;;;;;38125;NA;NA
21/06/2006;35;integrated;Niskin;0;0;;;30;0;0;30;0;0;;0;0;0;;0;0;;;0;10;160;;;0;0;0;;0;0;;;10;180;260;0;260;0;42875;0;;0;;;;;42875;NA;NA
21/06/2006;0DB2;integrated;Niskin;125;0;;;0;0;0;125;0;0;;0;0;0;;0;0;;;0;0;60;;;0;0;0;;0;0;;;0;60;10;0;10;0;88875;0;;0;;;;;88875;NA;NA
28/06/2006;24;integrated;Niskin;125;0;;;0;0;0;125;0;0;;10;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;20;10;0;10;0;17750;250;;0;;;;;18000;NA;NA
28/06/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;10;80;;;0;0;0;;0;0;;;10;110;100;0;100;0;19845;0;;0;;;;;19845;NA;NA
28/06/2006;0DB2;integrated;Niskin;250;0;;;10;0;0;260;0;0;;0;0;0;;0;0;;;0;10;10;;;0;0;0;;0;0;;;0;20;10;0;10;0;31375;1500;;0;;;;;32875;NA;NA
12/07/2006;24;integrated;Niskin;0;0;;;0;0;20;20;0;0;;0;0;0;;0;0;;;10;20;0;;;10;0;0;;0;0;;;0;40;0;0;0;0;1000;0;;0;;;;;1000;NA;NA
12/07/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;60;;;0;0;0;;0;0;;;0;70;0;0;0;0;2430;0;;0;;;;;2430;NA;NA
12/07/2006;0DB2;integrated;Niskin;0;0;;;0;0;10;10;0;0;;0;0;0;;0;0;;;0;10;10;;;0;0;0;;0;0;;;0;20;0;0;0;0;5000;0;;0;;;;;5000;NA;NA
19/07/2006;24;integrated;Niskin;0;125;;;0;0;10;135;0;0;;0;0;0;;0;0;;;0;10;30;;;0;0;0;;0;0;;;0;40;0;0;0;0;1875;4250;;0;;;;;6125;NA;NA
19/07/2006;35;integrated;Niskin;0;0;;;0;0;10;10;0;0;;0;0;0;;0;0;;;0;20;10;;;20;0;0;;0;0;;;0;50;10;0;10;0;1875;3375;;0;;;;;5250;NA;NA
19/07/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;20;0;0;;0;0;;;0;20;10;;;0;0;0;;0;0;;;0;50;20;10;30;0;27810;1890;;0;;;;;29700;NA;NA
02/08/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;20;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;20;10;10;20;0;2000;500;;0;;;;;2500;NA;NA
02/08/2006;35;integrated;Niskin;0;0;;;0;0;20;20;0;0;;20;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;30;0;0;0;0;5500;750;;0;;;;;6250;NA;NA
02/08/2006;0DB2;integrated;Niskin;0;0;;;0;0;10;10;0;0;;20;0;0;;0;0;;;0;30;0;;;0;0;0;;10;0;;;0;60;90;10;100;0;6375;125;;0;;;;;6500;NA;NA
08/08/2006;24;integrated;Niskin;0;0;;;10;0;0;10;0;0;;30;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;10;50;0;0;0;0;6125;500;;0;;;;;6625;NA;NA
08/08/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;50;0;0;;0;0;;;0;10;20;;;0;0;0;;10;0;;;0;90;10;20;30;0;5250;1750;;0;;;;;7000;NA;NA
08/08/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;30;0;;;0;0;0;;0;0;;;0;30;10;0;10;0;7750;1125;;0;;;;;8875;NA;NA
17/08/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;20;0;0;0;0;250;250;;0;;;;;500;NA;NA
17/08/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;30;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;30;0;0;0;0;375;500;;0;;;;;875;NA;NA
17/08/2006;0DB2;integrated;Niskin;250;0;;;0;0;0;250;0;0;;100;0;0;;0;0;;;0;30;0;;;0;0;0;;0;0;;;0;130;0;0;0;0;1875;1125;;0;;;;;3000;NA;NA
23/08/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;20;0;0;0;0;1125;0;;0;;;;;1125;NA;NA
23/08/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;375;0;;0;;;;;375;NA;NA
23/08/2006;0DB2;integrated;Niskin;0;0;;;0;0;10;10;0;0;;20;0;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;40;0;0;0;0;250;0;;0;;;;;250;NA;NA
29/08/2006;24;integrated;Niskin;0;125;;;0;0;0;125;0;0;;10;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;;0;;;;;0;NA;NA
29/08/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;0;40;;;0;0;0;;0;0;;;0;50;0;10;10;0;375;125;;0;;;;;500;NA;NA
29/08/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;50;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;60;0;0;0;0;1125;500;;0;;;;;1625;NA;NA
06/09/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;20;0;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;40;0;0;0;0;500;0;;0;;;;;500;NA;NA
06/09/2006;35;integrated;Niskin;0;125;;;0;0;0;125;0;0;;40;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;50;0;0;0;0;2125;250;;0;;;;;2375;NA;NA
06/09/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;20;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;20;10;0;10;0;625;0;;0;;;;;625;NA;NA
13/09/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;40;0;;;0;0;0;;0;0;;;0;40;10;20;30;0;14625;0;;0;;;;;14625;NA;NA
13/09/2006;35;integrated;Niskin;125;0;;;0;0;0;125;0;0;;10;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;20;10;30;0;5000;625;;0;;;;;5625;NA;NA
13/09/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;20;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;20;10;0;10;0;1375;875;;0;;;;;2250;NA;NA
22/09/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;20;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;40;0;0;0;0;24250;2125;;0;;;;;26375;NA;NA
22/09/2006;35;integrated;Niskin;125;0;;;0;0;0;125;0;0;;0;10;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;20;30;0;30;0;31500;750;;0;;;;;32250;NA;NA
22/09/2006;0DB2;integrated;Niskin;0;125;;;0;0;0;125;0;0;;0;20;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;30;0;0;0;0;23500;2125;;0;;;;;25625;NA;NA
28/09/2006;24;integrated;Niskin;0;0;;;0;0;10;10;0;0;;0;60;0;;0;0;;;0;50;0;;;0;10;0;;0;0;;;0;120;0;0;0;0;30500;0;;0;;;;;30500;NA;NA
28/09/2006;35;integrated;Niskin;125;0;;;0;0;0;125;0;0;;0;180;0;;0;0;;;0;30;10;;;0;0;0;;0;0;;;0;220;0;20;20;10;54500;0;;0;;;;;54500;NA;NA
28/09/2006;0DB2;integrated;Niskin;0;0;;;0;70;0;70;0;0;;0;30;0;;0;0;;;0;30;0;;;0;0;0;;0;0;;;0;60;10;10;20;10;6375;0;;0;;;;;6375;NA;NA
04/10/2006;24;integrated;Niskin;0;0;;;0;0;10;10;0;0;;0;40;0;;0;0;;;0;40;0;;;0;0;0;;0;0;;;0;80;0;0;0;0;8250;1000;;0;;;;;9250;NA;NA
04/10/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;70;0;;0;0;;;0;50;0;;;0;0;0;;0;0;;;0;120;20;0;20;0;45000;1250;;0;;;;;46250;NA;NA
04/10/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;20;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;30;10;0;10;0;8125;500;;0;;;;;8625;NA;NA
11/10/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;70;0;;0;0;;;0;30;0;;;10;10;0;;0;0;;;0;120;10;0;10;0;3375;1000;;0;;;;;4375;NA;NA
11/10/2006;35;integrated;Niskin;0;0;;;0;0;10;10;0;0;;0;20;0;;0;0;;;0;20;0;;;10;20;0;;0;0;;;0;70;10;0;10;0;250;0;;0;;;;;250;NA;NA
11/10/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;30;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;40;10;0;10;0;7375;250;;0;;;;;7625;NA;NA
18/10/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;20;0;;0;0;;;0;30;0;;;0;0;0;;0;0;;;0;50;0;0;0;0;1625;250;;0;;;;;1875;NA;NA
18/10/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;20;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;30;0;0;0;0;3250;375;;0;;;;;3625;NA;NA
18/10/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;10;0;;0;0;;;0;40;0;;;0;0;0;;0;0;;;0;50;0;0;0;0;625;375;;0;;;;;1000;NA;NA
25/10/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;10;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;1750;0;;0;;;;;1750;NA;NA
25/10/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;750;0;;0;;;;;750;NA;NA
25/10/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;40;0;;;0;0;0;;0;0;;;0;40;0;0;0;0;1000;0;;0;;;;;1000;NA;NA
08/11/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;10;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;20;0;0;0;0;10250;1750;;0;;;;;12000;NA;NA
08/11/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;17875;1125;;0;;;;;19000;NA;NA
08/11/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;20;10;0;;0;0;;;0;30;0;;;0;0;0;;0;0;;;0;60;0;0;0;0;10500;250;;0;;;;;10750;NA;NA
15/11/2006;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;10;0;;0;0;;;0;40;0;;;0;0;0;;0;0;;;0;60;10;0;10;0;2375;0;;0;;;;;2375;NA;NA
15/11/2006;35;integrated;Niskin;0;0;;;10;0;0;10;0;0;;0;10;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;10;30;0;0;0;0;3000;250;;0;;;;;3250;NA;NA
15/11/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;30;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;50;0;0;0;0;875;0;;0;;;;;875;NA;NA
29/11/2006;24;integrated;Niskin;125;0;;;0;0;0;125;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;250;0;;0;;;;;250;NA;NA
29/11/2006;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;20;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;40;0;0;0;0;625;0;;0;;;;;625;NA;NA
29/11/2006;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;10;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;;0;;;;;0;NA;NA
09/05/2007;35;integrated;Niskin;125;0;;;0;0;0;125;0;0;;0;0;0;;0;0;;;0;0;30;;;0;0;0;;0;0;;;10;40;0;0;0;0;0;0;0;0;;;;;0;NA;NA
09/05/2007;0DB2;integrated;Niskin;250;0;;;0;0;0;250;0;0;;0;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;10;0;0;0;0;500;0;0;0;;;;;500;NA;NA
09/05/2007;24;integrated;Niskin;125;0;;;0;10;0;135;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;NA;NA
30/05/2007;35;integrated;Niskin;125;0;;;20;0;10;155;0;0;;10;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;20;40;0;40;0;0;0;0;0;;;;;0;NA;NA
30/05/2007;0DB2;integrated;Niskin;250;0;;;20;0;0;270;0;0;;20;0;0;;0;0;;;0;10;20;;;0;0;0;;0;0;;;0;50;10;0;10;0;0;0;0;0;;;;;0;NA;NA
30/05/2007;24;integrated;Niskin;125;0;;;30;0;0;155;0;0;;0;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;10;10;0;10;0;0;0;0;0;;;;;0;NA;NA
13/06/2007;35;integrated;Niskin;0;0;;;10;0;0;10;0;0;;20;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;20;40;0;40;0;57750;0;5250;0;;;;;63000;NA;NA
13/06/2007;0DB2;integrated;Niskin;0;0;;;0;166,7;0;167;0;0;;100;0;0;;0;0;;;0;0;0;;;0;20;0;;0;0;;;0;120;20;0;20;0;121250;0;89583,33333;0;;;;;210833;NA;NA
27/06/2007;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;3750;0;375;0;;;;;4125;NA;NA
27/06/2007;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;30;10;;;0;0;0;;0;0;;;0;50;0;0;0;0;47875;0;6000;0;;;;;53875;NA;NA
12/07/2007;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;80;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;80;0;0;0;0;12125;0;750;0;;;;;12875;NA;NA
12/07/2007;0DB2;integrated;Niskin;125;0;;;0;0;0;125;0;0;;50;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;50;20;0;20;0;6500;0;0;0;;;;;6500;NA;NA
25/07/2007;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;50;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;60;0;0;0;0;625;0;0;0;;;;;625;NA;NA
25/07/2007;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;0;0;;;;;0;NA;NA
01/08/2007;35;integrated;Niskin;0;0;;;0;20;0;20;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;2250;0;250;0;;;;;2500;NA;NA
01/08/2007;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;20;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;30;0;0;0;0;0;0;1000;0;;;;;1000;NA;NA
01/08/2007;24;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;3500;0;0;0;;;;;3500;NA;NA
08/08/2007;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;1375;0;500;0;;;;;1875;NA;NA
08/08/2007;0DB2;integrated;Niskin;250;0;;;0;0;0;250;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;6875;0;250;0;;;;;7125;NA;NA
23/08/2007;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;2625;0;0;0;;;;;2625;NA;NA
23/08/2007;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;10;10;0;0;0;0;15125;375;0;0;;;;;15500;NA;NA
29/08/2007;35;integrated;Niskin;125;0;;;0;0;0;125;0;0;;0;0;0;;0;0;;;0;10;10;;;0;0;0;;0;0;;;0;20;0;0;0;0;2500;0;0;0;;;;;2500;NA;NA
29/08/2007;0DB2;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;20;0;0;0;0;20250;0;0;0;;;;;20250;NA;NA
29/08/2007;24;integrated;Niskin;125;0;;;0;0;0;125;0;0;;10;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;4625;0;0;0;;;;;4625;NA;NA
06/09/2007;35;integrated;Niskin;500;0;;;0;250;0;750;0;0;;0;10;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;20;80;0;80;0;22750;0;3250;0;;;;;26000;NA;NA
06/09/2007;0DB2;integrated;Niskin;0;250;;;0;0;0;250;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;76500;0;7000;0;;;;;83500;NA;NA
12/09/2007;35;integrated;Niskin;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;69000;0;625;0;;;;;69625;NA;NA
12/09/2007;0DB2;integrated;Niskin;125;0;;;0;0;0;125;0;0;;0;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;10;10;0;10;0;81250;0;1500;0;;;;;82750;NA;NA
12/09/2007;24;integrated;Niskin;125;0;;;0;0;10;135;0;0;;0;0;0;;0;0;;;0;70;0;;;0;0;0;;0;0;;;0;70;0;0;0;0;54125;0;2250;0;;;;;56375;NA;NA
